0.0 0.0 1.526076856202085 
1.5623734354074112 4.113806333857714E-11 0.0 
1.5623734354074112 4.113806333857714E-11 0.0 
1.393789955068962E-12 2.8890624661467905 0.0 
1.5102518991660204E-12 1.6061507566295867 0.0 
1.127170106763437 0.003433218940756125 0.0 
0.5911873470497159 7.11799187458473E-4 2.062092602886005E-8 
1.1220362795612164E-16 4.310462398340799E-20 0.7791617419553026 
5.301718499101736E-20 1.2131719906940115E-17 1.2983997652335262 
1.4985886130245663 1.3857297868676779E-5 0.043562333260155336 
1.129772623115431 8.30702588762158E-4 0.0 
9.972422209171281E-20 7.674850091038587E-17 0.5334426720854707 
5.880872233493633E-16 1.518920359086778 1.877908619607403E-11 
3.997348498625963E-19 9.159443574305964E-18 1.018621487531723 
1.6802130330247157E-4 0.7041943679524165 0.0 
4.3458512779779067E-16 1.1224528814091401 2.766015634106641E-10 
4.348584455371603E-16 1.1231588104998347 2.730039772326492E-10 
1.7735402560682458E-27 6.624389060498559E-15 1.1174602597340972 
0.028440514000133674 0.6721709831455637 0.0 
1.7735402560682458E-27 6.624389060498559E-15 1.1174602597340972 
6.939987178518021E-19 8.921536390435124E-18 1.024626828876107 
7.92706198664503E-6 0.510099616545581 6.238254308959918E-4 
0.5182692799373508 0.006946440075199389 0.0 
0.5911873470497159 7.11799187458473E-4 2.062092602886005E-8 
0.33503811093063457 0.074560939808011 0.10233441896496107 
0.05241856171886068 1.4310775202009262E-5 0.47016667078830177 
0.06255159292003533 0.4136977858587003 0.03683654157959991 
0.07905567699750275 0.037013902662871676 0.3989628670039237 
0.4208330134184351 0.01833444631207896 0.06971927826874447 
0.006415020232443959 0.2091507944078851 0.30242854081096054 
0.02662098974174591 0.44445164384425007 0.05765670567748204 
0.16849423430409885 0.08370709287752988 0.2583824011209313 
0.1342301214252126 2.971387075425852E-12 0.4291641503330239 
0.2744297462663406 0.004196258520363404 0.23200912170698149 
0.02949106613515665 0.3125019742935866 0.184600884311971 
1.5136611551388823E-12 1.6061507566295832 0.0 
0.4772391215637931 0.023150092252414035 0.024395811216529263 
6.900989783492871E-4 0.24965344451824248 0.35363052749830265 
0.14048855379149372 0.10065289461152345 0.2737469145152356 
1.788842487614249E-7 0.011511047454022292 0.49922014270019255 
0.10027247660903968 0.04647685847339334 0.37015354778836207 
1.5371049348759702 3.235480303184487E-5 0.0 
0.36529900945425947 0.10688582871636317 0.039892916410007945 
0.4340624196101548 0.016825707599011853 0.0652591256725597 
0.26321467898631506 0.16475509111432338 0.08580292433756924 
0.048932493980805375 0.3433359508198115 0.1251812074142901 
0.40515287296642805 0.05159818834171703 0.05372445661353692 
0.3254726832384644 0.07280008191154859 0.11372956255120856 
0.07264995654618679 0.29637084731665747 0.1559679806212481 
0.08536842550198799 0.03837658401392529 0.3876542765215479 
0.18934111353722016 0.0648298237790884 0.26013149980868255 
0.18214331745674733 0.09072293552459616 0.24151143373531658 
0.0066113716108977885 0.3864784204741863 0.11520369861009298 
0.22901991621970233 0.10722722527672315 0.17368853943272627 
0.40203073875803624 0.0299073860367853 0.09474284598751194 
0.45239238290728373 1.656841940877065E-4 0.0668634016919966 
0.4827124534217879 0.019546735194309026 0.014152105782369286 
0.1460734984005256 0.00591503279416433 0.3640037315416074 
0.1342301214252126 2.971387075425852E-12 0.4291641503330239 
0.2614105383262714 0.08585653446025825 0.16501645143578214 
0.496977086627894 0.007599192006553504 0.005996070537941086 
0.24191157336029026 0.059332375653990764 0.21604899447569612 
0.019924798971290295 0.2251635782679062 0.26981810962002656 
0.0044982925946008044 0.2623461320715867 0.24512093230215895 
0.03324079010198246 0.4737398060832878 0.0023902291539352623 
0.03217168582968147 0.0025016909866480584 0.47749657008088187 
1.5127899998577248 2.0523183587993913E-6 0.02894390683740635 
0.44863458432368236 4.258185045909117E-4 0.09129009435233464 
5.860868917885618E-4 0.357831361506634 0.14536240791454613 
0.1330700405302783 0.005597813486342391 0.378353092250878 
0.21661392597241289 0.1307434955709351 0.16096255837357845 
0.038312223046999876 0.2688185795929852 0.2075486198704035 
0.2478580778807033 0.059522718991101 0.2010805112804146 
1.5619593646944674 2.019114879533235E-6 4.120516392022445E-4 
0.011796754494608775 0.20212450146074568 0.3099695724842111 
1.5181941484569554 3.9974800917677684E-11 0.03303980702629302 
0.2848799884201201 0.11964560369922586 0.11551510085097853 
0.3853650168617385 0.007593947161531146 0.1327355563191089 
0.3878232552074005 0.007578131090427286 0.1347582703455193 
0.3694101064520079 0.11462785010777 0.0337571841164799 
0.036147291565922106 0.2769246622994916 0.21181530956475964 
0.03340917096946372 0.1699965295282602 0.31975767565085883 
0.49129855756390506 0.010303162663268348 0.008341478505336005 
0.021826101405225156 0.16485259355140217 0.3385080471958558 
0.2965721893129519 0.10882955641666792 0.11409546864089211 
0.11975250698981195 0.0011286083211367725 0.3908025441494555 
2.2912189647688017E-13 8.849517114124801E-14 0.5174531638679131 
0.11975250698981195 0.0011286083211367725 0.3908025441494555 
0.155348809186432 0.045454780276569795 0.3112954814725766 
0.04615286535230689 0.3016310722835138 0.16116020240584605 
0.21325107571106364 0.1454691070278509 0.1520611464465907 
0.28378599869304577 0.09287375402246646 0.14067025744317704 
0.23050299903410143 0.10362048562893944 0.19449201242706007 
0.019779807075330152 0.22352507269697044 0.27323343021505664 
8.46987709535782E-4 0.18968901640545685 0.33355993017154617 
0.5171812690208277 4.908791303034944E-4 0.02457162524305923 
7.710696283043213E-4 0.47077131186221544 0.0325196877468119 
7.92706198664503E-6 0.510099616545581 6.238254308959918E-4 
0.2040170574092637 0.10597428443626825 0.19781130049226334 
0.20157139945603375 2.8067516383001594E-4 0.3211874036066638 
